Date,Monitoring Status,MacroPlot Name,MacroPlot UTM Zone,MacroPlot UTM Y,MacroPlot UTM X,MacroPlot Purpose,NumTran,OneHrTranLen,TenHrTranLen,HunHrTranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Index,Transect,Azimuth,Slope,OneHr,TenHr,HunHr,FWDFuConSt,Comment,UV1,UV2,UV3,Visited
8/15/2005 16:25,05Year01,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,2,2,28,12,4,4,0,NOCA,,,, fuel2_FUEL,
8/26/2005 22:42,04Year02,FPSME2D08-10,10U,5358016,668179,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/26/2005 22:42,04Year02,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,1,1,142,2,33,3,0,NOCA,,,, fuel1_FUEL,
8/26/2005 22:42,04Year02,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,4,4,326,7,23,3,6,NOCA,,,, fuel4_FUEL,
8/26/2005 22:42,04Year02,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,2,2,42,6,36,5,0,NOCA,,,, fuel2_FUEL,
8/26/2005 22:42,04Year02,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,3,3,15,8,9,1,1,NOCA,,,, fuel3_FUEL,
8/26/2005 22:43,04Year02,FPSME2D08-11,10U,5357979,668329,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/26/2005 22:43,04Year02,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,2,2,102,5,13,4,0,NOCA,,,, fuel2_FUEL,
8/26/2005 22:43,04Year02,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,3,3,329,3,18,5,1,NOCA,,,, fuel3_FUEL,
8/26/2005 22:43,04Year02,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,1,1,252,4,9,5,3,NOCA,,,, fuel1_FUEL,
8/26/2005 22:43,04Year02,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,4,4,249,2,20,3,3,NOCA,,,, fuel4_FUEL,
8/27/2005 22:45,04Year02,FPSME2D08-14,10U,5357920,668341,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/27/2005 22:45,04Year02,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,4,4,27,9,33,1,1,NOCA,,,, fuel4_FUEL,
8/27/2005 22:45,04Year02,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,2,2,70,8,43,4,1,NOCA,,,, fuel2_FUEL,
8/27/2005 22:45,04Year02,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,3,3,74,7,76,11,0,NOCA,,,, fuel3_FUEL,
8/27/2005 22:45,04Year02,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,1,1,314,2,26,10,1,NOCA,,,, fuel1_FUEL,
8/27/2005 22:46,04Year02,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/27/2005 22:46,04Year02,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,4,4,47,8,25,2,0,NOCA,,,, fuel4_FUEL,
8/27/2005 22:46,04Year02,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,3,3,77,7,26,5,0,NOCA,,,, fuel3_FUEL,
8/27/2005 22:46,04Year02,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,1,1,235,0,33,1,1,NOCA,,,, fuel1_FUEL,
8/27/2005 22:46,04Year02,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,2,2,124,1,26,2,0,NOCA,,,, fuel2_FUEL,
8/28/2005 8:56,02Year01,FPSME2D08-39,10,5353692,672102,Weaver ,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/28/2005 8:56,02Year01,FPSME2D08-39,10,5353692,672102,Weaver ,,,,,,,,,,,3,3,232,16,66,27,1,NOCA,,,, fuel3_FUEL_New,
8/28/2005 8:56,02Year01,FPSME2D08-39,10,5353692,672102,Weaver ,,,,,,,,,,,1,1,110,9,28,1,4,NOCA,,,, fuel1_FUEL_New,
8/28/2005 8:56,02Year01,FPSME2D08-39,10,5353692,672102,Weaver ,,,,,,,,,,,2,2,209,12,149,34,2,NOCA,,,, fuel2_FUEL_New,
8/28/2005 8:56,02Year01,FPSME2D08-39,10,5353692,672102,Weaver ,,,,,,,,,,,4,4,223,11,77,9,0,NOCA,,,, fuel4_FUEL_New,
9/12/2005 16:23,05Year01,FPSME2D08-30,10U,5357586,668476,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
9/12/2005 16:23,05Year01,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,4,4,169,11,34,2,0,NOCA,,,, fuel4_FUEL,
9/12/2005 16:23,05Year01,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,3,3,358,0,44,2,0,NOCA,,,, fuel3_FUEL,
9/12/2005 16:23,05Year01,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,2,2,252,10,2,0,0,NOCA,,,, fuel2_FUEL,
9/12/2005 16:23,05Year01,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,1,1,148,4,6,1,4,NOCA,,,, fuel1_FUEL,
5/22/2006 0:00,02Year01,FPSME2D08-41,10,5359798,666422,McGregor,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
5/22/2006 0:00,02Year01,FPSME2D08-41,10,5359798,666422,McGregor,,,,,,,,,,,1,1,202,1,78,10,0,NOCA,,,, fuel1_FUEL,
5/22/2006 0:00,02Year01,FPSME2D08-41,10,5359798,666422,McGregor,,,,,,,,,,,2,2,20,2,102,9,1,NOCA,,,, fuel2_FUEL,
5/22/2006 0:00,02Year01,FPSME2D08-41,10,5359798,666422,McGregor,,,,,,,,,,,3,3,340,1,110,26,0,NOCA,,,, fuel3_FUEL,
5/22/2006 0:00,02Year01,FPSME2D08-41,10,5359798,666422,McGregor,,,,,,,,,,,4,4,246,2,79,6,3,NOCA,,,, fuel4_FUEL,
6/3/2006 0:00,05Year02,FPSME2D08-21,11U,5357384,668304,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
6/3/2006 0:00,05Year02,FPSME2D08-21,11U,5357384,668304,Company Creek,,,,,,,,,,,2,2,262,30,54,6,1,NOCA,,,, fuel2_FUEL,
6/3/2006 0:00,05Year02,FPSME2D08-21,11U,5357384,668304,Company Creek,,,,,,,,,,,3,3,35,0,9,0,0,NOCA,,,, fuel3_FUEL,
6/3/2006 0:00,05Year02,FPSME2D08-21,11U,5357384,668304,Company Creek,,,,,,,,,,,1,1,247,25,32,7,0,NOCA,,,, fuel1_FUEL,
6/3/2006 0:00,05Year02,FPSME2D08-21,11U,5357384,668304,Company Creek,,,,,,,,,,,4,4,47,20,23,8,1,NOCA,,,, fuel4_FUEL,
6/4/2006 14:53,05Year02,FPSME2D08-22,10,5357342,668240,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
6/4/2006 14:53,05Year02,FPSME2D08-22,10,5357342,668240,Company Creek,,,,,,,,,,,4,4,51,8,25,6,5,NOCA,,,, fuel4_FUEL,
6/4/2006 14:53,05Year02,FPSME2D08-22,10,5357342,668240,Company Creek,,,,,,,,,,,3,3,4,3,50,5,0,NOCA,,,, fuel3_FUEL,
6/4/2006 14:53,05Year02,FPSME2D08-22,10,5357342,668240,Company Creek,,,,,,,,,,,2,2,159,8,26,4,0,NOCA,,,, fuel2_FUEL,
6/4/2006 14:53,05Year02,FPSME2D08-22,10,5357342,668240,Company Creek,,,,,,,,,,,1,1,7,1,49,10,1,NOCA,,,, fuel1_FUEL,
6/5/2006 0:00,05Year02,FPSME2D08-23,10U,5357556,668391,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
6/5/2006 0:00,05Year02,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,2,2,28,12,9,6,0,NOCA,,,, fuel2_FUEL,
6/5/2006 0:00,05Year02,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,1,1,238,7,7,0,0,NOCA,,,, fuel1_FUEL,
6/5/2006 0:00,05Year02,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,3,3,137,8,13,22,0,NOCA,,,, fuel3_FUEL,
6/5/2006 0:00,05Year02,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,4,4,213,2,26,1,0,NOCA,,,, fuel4_FUEL,
6/6/2006 0:00,05Year02,FPSME2D08-31,10U,5357534,668483,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
6/6/2006 0:00,05Year02,FPSME2D08-31,10U,5357534,668483,Company Creek,,,,,,,,,,,2,2,271,12,28,2,0,NOCA,,,, fuel2_FUEL,
6/6/2006 0:00,05Year02,FPSME2D08-31,10U,5357534,668483,Company Creek,,,,,,,,,,,1,1,349,5,24,3,1,NOCA,,,, fuel1_FUEL,
6/6/2006 0:00,05Year02,FPSME2D08-31,10U,5357534,668483,Company Creek,,,,,,,,,,,3,3,295,14,13,2,0,NOCA,,,, fuel3_FUEL,
6/6/2006 0:00,05Year02,FPSME2D08-31,10U,5357534,668483,Company Creek,,,,,,,,,,,4,4,269,7,44,5,1,NOCA,,,, fuel4_FUEL,
7/13/2006 8:59,02Year01,FPSME2D08-46,10U,5360265,666095,McGregor ,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/13/2006 8:59,02Year01,FPSME2D08-46,10U,5360265,666095,McGregor ,,,,,,,,,,,1,1,197,3,34,4,7,NOCA,,,, fuel1_FUEL_New,
7/13/2006 8:59,02Year01,FPSME2D08-46,10U,5360265,666095,McGregor ,,,,,,,,,,,2,2,244,5,46,4,0,NOCA,,,, fuel2_FUEL_New,
7/13/2006 8:59,02Year01,FPSME2D08-46,10U,5360265,666095,McGregor ,,,,,,,,,,,3,3,105,2,41,0,1,NOCA,,,, fuel3_FUEL_New,
7/13/2006 8:59,02Year01,FPSME2D08-46,10U,5360265,666095,McGregor ,,,,,,,,,,,4,4,240,1,7,6,0,NOCA,,,, fuel4_FUEL_New,
7/13/2006 15:32,02Year01,FPSME2D08-45,10U,5360197,666094,McGregor ,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/13/2006 15:32,02Year01,FPSME2D08-45,10U,5360197,666094,McGregor ,,,,,,,,,,,2,2,52,5,13,2,0,NOCA,,,, fuel2_FUEL_New,
7/13/2006 15:32,02Year01,FPSME2D08-45,10U,5360197,666094,McGregor ,,,,,,,,,,,4,4,248,1,45,14,1,NOCA,,,, fuel4_FUEL_New,
7/13/2006 15:32,02Year01,FPSME2D08-45,10U,5360197,666094,McGregor ,,,,,,,,,,,3,3,150,2,2,7,2,NOCA,,,, fuel3_FUEL_New,
7/13/2006 15:32,02Year01,FPSME2D08-45,10U,5360197,666094,McGregor ,,,,,,,,,,,1,1,197,3,63,3,0,NOCA,,,, fuel1_FUEL_New,
7/15/2006 12:32,04Year02,FPSME2D08-35,10,5357286,668321,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/15/2006 12:32,04Year02,FPSME2D08-35,10,5357286,668321,Company Creek,,,,,,,,,,,2,2,207,5,104,6,0,NOCA,,,, fuel2_FUEL,
7/15/2006 12:32,04Year02,FPSME2D08-35,10,5357286,668321,Company Creek,,,,,,,,,,,3,3,199,1,5,3,2,NOCA,,,, fuel3_FUEL,
7/15/2006 12:32,04Year02,FPSME2D08-35,10,5357286,668321,Company Creek,,,,,,,,,,,4,4,263,7,29,3,1,NOCA,,,, fuel4_FUEL,
7/15/2006 12:32,04Year02,FPSME2D08-35,10,5357286,668321,Company Creek,,,,,,,,,,,1,1,181,1,15,25,3,NOCA,,,, fuel1_FUEL,
7/16/2006 8:31,05Year02,FPSME2D08-24,10U,5357286,668478,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/16/2006 8:31,05Year02,FPSME2D08-24,10U,5357286,668478,Company Creek,,,,,,,,,,,3,3,168,1,23,5,0,NOCA,,,, fuel3_FUEL,
7/16/2006 8:31,05Year02,FPSME2D08-24,10U,5357286,668478,Company Creek,,,,,,,,,,,2,2,198,7,65,12,0,NOCA,,,, fuel2_FUEL,
7/16/2006 8:31,05Year02,FPSME2D08-24,10U,5357286,668478,Company Creek,,,,,,,,,,,1,1,70,12,88,3,0,NOCA,,,, fuel1_FUEL,
7/16/2006 8:31,05Year02,FPSME2D08-24,10U,5357286,668478,Company Creek,,,,,,,,,,,4,4,143,5,37,2,0,NOCA,,,, fuel4_FUEL,
7/17/2006 13:14,04Year01,FPSME2D08-44,10U,5360803,661224,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/17/2006 13:14,04Year01,FPSME2D08-44,10U,5360803,661224,Bullion,,,,,,,,,,,1,1,44,3,36,7,0,NOCA,,,, fuel1_FUEL_New,
7/17/2006 13:14,04Year01,FPSME2D08-44,10U,5360803,661224,Bullion,,,,,,,,,,,4,4,36,1,13,0,0,NOCA,,,, fuel4_FUEL_New,
7/17/2006 13:14,04Year01,FPSME2D08-44,10U,5360803,661224,Bullion,,,,,,,,,,,3,3,39,2,3,6,3,NOCA,,,, fuel3_FUEL_New,
7/17/2006 13:14,04Year01,FPSME2D08-44,10U,5360803,661224,Bullion,,,,,,,,,,,2,2,37,5,17,2,0,NOCA,,,, fuel2_FUEL_New,
7/18/2006 9:21,05Year01,FPSME2D08-25,10U,5360875,662394,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/18/2006 9:21,05Year01,FPSME2D08-25,10U,5360875,662394,Bullion,,,,,,,,,,,4,4,226,5,87,0,1,NOCA,,,, fuel4_FUEL,
7/18/2006 9:21,05Year01,FPSME2D08-25,10U,5360875,662394,Bullion,,,,,,,,,,,1,1,253,13,61,4,0,NOCA,,,, fuel1_FUEL,
7/18/2006 9:21,05Year01,FPSME2D08-25,10U,5360875,662394,Bullion,,,,,,,,,,,2,2,180,14,38,0,0,NOCA,,,, fuel2_FUEL,
7/18/2006 9:21,05Year01,FPSME2D08-25,10U,5360875,662394,Bullion,,,,,,,,,,,3,3,244,5,64,6,0,NOCA,,,, fuel3_FUEL,
7/18/2006 16:30,04Year01,FPSME2D08-09,10,5360804,661822,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/18/2006 16:30,04Year01,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,3,3,241,0,3,2,0,NOCA,,,, fuel3_FUEL,
7/18/2006 16:30,04Year01,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,2,2,79,1,37,1,0,NOCA,,,, fuel2_FUEL,
7/18/2006 16:30,04Year01,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,1,1,172,5,187,2,0,NOCA,,,, fuel1_FUEL,
7/18/2006 16:30,04Year01,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,4,4,166,2,4,0,0,NOCA,,,, fuel4_FUEL,
8/14/2006 10:17,05Year02,FPSME2D08-30,10U,5357586,668476,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/14/2006 10:17,05Year02,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,3,3,358,0,88,1,0,NOCA,,,, fuel3_FUEL,
8/14/2006 10:17,05Year02,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,1,1,148,4,12,0,5,NOCA,,,, fuel1_FUEL,
8/14/2006 10:17,05Year02,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,4,4,169,11,50,5,0,NOCA,,,, fuel4_FUEL,
8/14/2006 10:17,05Year02,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,2,2,252,10,4,1,0,NOCA,,,, fuel2_FUEL,
9/22/2006 9:29,04Year02,FPSME2D08-36,10U,5357221,668413,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
9/22/2006 9:29,04Year02,FPSME2D08-36,10U,5357221,668413,Company Creek,,,,,,,,,,,1,1,0,7,45,0,0,NOCA,,,, fuel1_FUEL,
9/22/2006 9:29,04Year02,FPSME2D08-36,10U,5357221,668413,Company Creek,,,,,,,,,,,4,4,65,10,68,7,0,NOCA,,,, fuel4_FUEL,
9/22/2006 9:29,04Year02,FPSME2D08-36,10U,5357221,668413,Company Creek,,,,,,,,,,,2,2,8,4,33,2,0,NOCA,,,, fuel2_FUEL,
9/22/2006 9:29,04Year02,FPSME2D08-36,10U,5357221,668413,Company Creek,,,,,,,,,,,3,3,100,9,143,17,1,NOCA,,,, fuel3_FUEL,
9/23/2006 8:16,04Year02,FPSME2D08-37,10U,5357164,668475,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
9/23/2006 8:16,04Year02,FPSME2D08-37,10U,5357164,668475,Company Creek,,,,,,,,,,,3,3,0,5,40,0,0,NOCA,,,, fuel3_FUEL,
9/23/2006 8:16,04Year02,FPSME2D08-37,10U,5357164,668475,Company Creek,,,,,,,,,,,2,2,301,4,49,0,2,NOCA,,,, fuel2_FUEL,
9/23/2006 8:16,04Year02,FPSME2D08-37,10U,5357164,668475,Company Creek,,,,,,,,,,,1,1,72,5,81,0,0,NOCA,,,, fuel1_FUEL,
9/23/2006 8:16,04Year02,FPSME2D08-37,10U,5357164,668475,Company Creek,,,,,,,,,,,4,4,212,11,61,2,1,NOCA,,,, fuel4_FUEL,
9/24/2006 9:33,02Year01,FPSME2D08-43,10U,5360251,666171,McGregor ,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
9/24/2006 9:33,02Year01,FPSME2D08-43,10U,5360251,666171,McGregor ,,,,,,,,,,,3,3,160,2,28,5,1,NOCA,,,, fuel3_FUEL_New,
9/24/2006 9:33,02Year01,FPSME2D08-43,10U,5360251,666171,McGregor ,,,,,,,,,,,2,2,105,5,9,11,3,NOCA,,,, fuel2_FUEL_New,
9/24/2006 9:33,02Year01,FPSME2D08-43,10U,5360251,666171,McGregor ,,,,,,,,,,,4,4,70,1,41,10,1,NOCA,,,, fuel4_FUEL_New,
9/24/2006 9:33,02Year01,FPSME2D08-43,10U,5360251,666171,McGregor ,,,,,,,,,,,1,1,358,3,36,15,6,NOCA,,,, fuel1_FUEL_New,
7/15/2007 10:50,05Year02,FPSME2D08-25,10U,5360875,662394,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/15/2007 10:50,05Year02,FPSME2D08-25,10U,5360875,662394,Bullion,,,,,,,,,,,3,3,244,5,42,10,0,NOCA,,,, fuel3_FUEL,
7/15/2007 10:50,05Year02,FPSME2D08-25,10U,5360875,662394,Bullion,,,,,,,,,,,2,2,180,14,9,0,0,NOCA,,,, fuel2_FUEL,
7/15/2007 10:50,05Year02,FPSME2D08-25,10U,5360875,662394,Bullion,,,,,,,,,,,4,4,226,5,34,1,1,NOCA,,,, fuel4_FUEL,
7/15/2007 10:50,05Year02,FPSME2D08-25,10U,5360875,662394,Bullion,,,,,,,,,,,1,1,253,13,36,6,0,NOCA,,,, fuel1_FUEL,
7/15/2007 16:07,02Year05,FPSME2D08-12,10,5360867,661769,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/15/2007 16:07,02Year05,FPSME2D08-12,10,5360867,661769,Bullion,,,,,,,,,,,4,4,346,5,17,0,0,NOCA,,,, fuel4_FUEL,
7/15/2007 16:07,02Year05,FPSME2D08-12,10,5360867,661769,Bullion,,,,,,,,,,,3,3,274,7,28,11,2,NOCA,,,, fuel3_FUEL,
7/15/2007 16:07,02Year05,FPSME2D08-12,10,5360867,661769,Bullion,,,,,,,,,,,2,2,73,3,7,0,0,NOCA,,,, fuel2_FUEL,
7/15/2007 16:07,02Year05,FPSME2D08-12,10,5360867,661769,Bullion,,,,,,,,,,,1,1,63,2,1,1,0,NOCA,,,, fuel1_FUEL,
7/16/2007 17:10,04Year05,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/16/2007 17:10,04Year05,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,,,,,,,,,,,3,3,160,2,21,5,2,NOCA,,,, fuel3_FUEL,
7/16/2007 17:10,04Year05,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,,,,,,,,,,,1,1,33,3,14,1,0,NOCA,,,, fuel1_FUEL,
7/16/2007 17:10,04Year05,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,,,,,,,,,,,4,4,120,1,2,1,0,NOCA,,,, fuel4_FUEL,
7/16/2007 17:10,04Year05,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,,,,,,,,,,,2,2,54,5,32,2,0,NOCA,,,, fuel2_FUEL,
7/17/2007 10:22,04Year05,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/17/2007 10:22,04Year05,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,,,,,,,,,,,4,4,171,5,9,2,0,NOCA,,,, fuel4_FUEL,
7/17/2007 10:22,04Year05,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,,,,,,,,,,,3,3,306,3,6,1,3,NOCA,,,, fuel3_FUEL,
7/17/2007 10:22,04Year05,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,,,,,,,,,,,1,1,148,2,6,2,2,NOCA,,,, fuel1_FUEL,
7/17/2007 10:22,04Year05,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,,,,,,,,,,,2,2,139,2,5,3,3,NOCA,,,, fuel2_FUEL,
7/29/2007 13:47,04Year02,FPSME2D08-09,10,5360804,661822,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/29/2007 13:47,04Year02,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,1,1,172,5,76,3,0,NOCA,,,, fuel1_FUEL,
7/29/2007 13:47,04Year02,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,3,3,241,0,1,1,0,NOCA,,,, fuel3_FUEL,
7/29/2007 13:47,04Year02,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,4,4,166,2,7,0,0,NOCA,,,, fuel4_FUEL,
7/29/2007 13:47,04Year02,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,2,2,79,1,26,1,0,NOCA,,,, fuel2_FUEL,
7/29/2007 15:27,04Year15,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/29/2007 15:27,04Year15,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,,,,,,,,,,,2,2,177,2,11,3,0,NOCA,,,, fuel2_FUEL,
7/29/2007 15:27,04Year15,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,,,,,,,,,,,1,1,103,2,25,3,1,NOCA,,,, fuel1_FUEL,
7/29/2007 15:27,04Year15,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,,,,,,,,,,,4,4,164,3,3,1,1,NOCA,,,, fuel4_FUEL,
7/29/2007 15:27,04Year15,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,,,,,,,,,,,3,3,133,0,7,7,2,NOCA,,,, fuel3_FUEL,
7/30/2007 7:50,04Year02,FPSME2D08-38,10U,5360875,662701,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/30/2007 7:50,04Year02,FPSME2D08-38,10U,5360875,662701,Bullion,,,,,,,,,,,1,1,230,8,34,9,5,NOCA,,,, fuel1_FUEL,
7/30/2007 7:50,04Year02,FPSME2D08-38,10U,5360875,662701,Bullion,,,,,,,,,,,2,2,310,1,28,5,1,NOCA,,,, fuel2_FUEL,
7/30/2007 7:50,04Year02,FPSME2D08-38,10U,5360875,662701,Bullion,,,,,,,,,,,3,3,318,2,63,25,7,NOCA,,,, fuel3_FUEL,
7/30/2007 7:50,04Year02,FPSME2D08-38,10U,5360875,662701,Bullion,,,,,,,,,,,4,4,133,2,40,19,2,NOCA,,,, fuel4_FUEL,
7/30/2007 15:21,04Year02,FPSME2D08-44,10U,5360803,661224,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/30/2007 15:21,04Year02,FPSME2D08-44,10U,5360803,661224,Bullion,,,,,,,,,,,2,2,37,5,20,0,1,NOCA,,,, fuel2_FUEL_New,
7/30/2007 15:21,04Year02,FPSME2D08-44,10U,5360803,661224,Bullion,,,,,,,,,,,4,4,36,1,47,0,0,NOCA,,,, fuel4_FUEL_New,
7/30/2007 15:21,04Year02,FPSME2D08-44,10U,5360803,661224,Bullion,,,,,,,,,,,1,1,44,3,20,1,0,NOCA,,,, fuel1_FUEL_New,
7/30/2007 15:21,04Year02,FPSME2D08-44,10U,5360803,661224,Bullion,,,,,,,,,,,3,3,39,2,16,1,3,NOCA,,,, fuel3_FUEL_New,
7/31/2007 11:49,02Year01,FPSME2D08-28,10U,5355411,671686,Boulder ,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/31/2007 11:49,02Year01,FPSME2D08-28,10U,5355411,671686,Boulder ,,,,,,,,,,,1,1,323,2,12,5,0,NOCA,,,, fuel1_FUEL,
7/31/2007 11:49,02Year01,FPSME2D08-28,10U,5355411,671686,Boulder ,,,,,,,,,,,3,3,249,2,23,2,1,NOCA,,,, fuel3_FUEL,
7/31/2007 11:49,02Year01,FPSME2D08-28,10U,5355411,671686,Boulder ,,,,,,,,,,,2,2,21,4,19,11,1,NOCA,,,, fuel2_FUEL,
7/31/2007 11:49,02Year01,FPSME2D08-28,10U,5355411,671686,Boulder ,,,,,,,,,,,4,4,258,0,24,8,3,NOCA,,,, fuel4_FUEL,
7/31/2007 13:28,02Year01,FPSME2D08-07,10U,5355708,671565,Boulder ,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/31/2007 13:28,02Year01,FPSME2D08-07,10U,5355708,671565,Boulder ,,,,,,,,,,,4,4,139,1,30,0,0,NOCA,,,, fuel4_FUEL,
7/31/2007 13:28,02Year01,FPSME2D08-07,10U,5355708,671565,Boulder ,,,,,,,,,,,2,2,335,1,10,0,0,NOCA,,,, fuel2_FUEL,
7/31/2007 13:28,02Year01,FPSME2D08-07,10U,5355708,671565,Boulder ,,,,,,,,,,,1,1,285,0,50,6,0,NOCA,,,, fuel1_FUEL,
7/31/2007 13:28,02Year01,FPSME2D08-07,10U,5355708,671565,Boulder ,,,,,,,,,,,3,3,307,1,8,0,0,NOCA,,,, fuel3_FUEL,
7/31/2007 14:09,02Year01,FPSME2D08-08,10U ,5355707,671637,Boulder,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/31/2007 14:09,02Year01,FPSME2D08-08,10U ,5355707,671637,Boulder,,,,,,,,,,,1,1,139,7,15,0,0,NOCA,,,, fuel1_FUEL,
7/31/2007 14:09,02Year01,FPSME2D08-08,10U ,5355707,671637,Boulder,,,,,,,,,,,3,3,100,0,13,2,0,NOCA,,,, fuel3_FUEL,
7/31/2007 14:09,02Year01,FPSME2D08-08,10U ,5355707,671637,Boulder,,,,,,,,,,,4,4,148,10,10,1,2,NOCA,,,, fuel4_FUEL,
7/31/2007 14:09,02Year01,FPSME2D08-08,10U ,5355707,671637,Boulder,,,,,,,,,,,2,2,247,3,47,6,1,NOCA,,,, fuel2_FUEL,
