date,monitoring_status,macroplot_name,macroplot_utm_zone,macroplot_utm_y,macroplot_utm_x,macroplot_purpose,species,qtr,tag,status,dbh,ht,crown,dam_cd_1,dam_sev_1,dam_cd_2,dam_sev_2,dam_cd_3,dam_sev_3,dam_cd_4,dam_sv_4,dam_cd_5,dam_sev_5,comment,uv1,uv2,uv3,visited
7/17/2005 10:04,00Pre,FPSME2D08-46,10U,5360265,666095,McGregor ,BARE,3,0,L,,,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE_New,
7/17/2005 10:04,00Pre,FPSME2D08-46,10U,5360265,666095,McGregor ,PIPO,3,2798,L,69,,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER_New,
7/17/2005 10:04,00Pre,FPSME2D08-46,10U,5360265,666095,McGregor ,PIPO,4,2794,L,60,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER_New,
7/17/2005 10:04,00Pre,FPSME2D08-46,10U,5360265,666095,McGregor ,PIPO,1,1255,L,56.7,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,,,,,,,,,,,,,,,,,,,,,,TRUE
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,18,L,3.8,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,11,L,5.3,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,12,L,5.3,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,19,L,3,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,20,L,5.2,8,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,2,L,6.8,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,10,L,9.3,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,5,L,7.2,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,1,L,7.5,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,13,L,4.1,8,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,7,L,5.2,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,9,L,5.7,5,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,8,L,5.2,5,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,3,L,8.4,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,CONU,1,6,L,7.5,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,3,2782,L,61,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,2790,L,54.2,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,3,2764,L,49.7,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,2771,L,18,,SC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,4,L,6.2,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,2792,L,51.3,,C,Wond,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,3,21,D,6.7,10,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,2785,L,16,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,3,2783,L,57.6,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,2788,L,69.6,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,2789,L,36,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,24,L,10.4,9,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,2791,L,71.6,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,2,22,L,9.6,12,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,3,2780,L,15.3,,SC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,2787,L,63.8,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,14,L,4.6,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,16,L,10.2,9,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,2786,L,40.8,,I,Abgr,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,2768,L,21.3,,SC,FORK,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,2,2773,L,16.1,,BAD,ABGR,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,23,D,8.8,9,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,17,L,6.5,9,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,25,L,11,13,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,2,2775,L,69,,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,2766,L,51.2,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,2772,L,29.1,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,4,1788,D,9,11,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,2,2774,L,58,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,3,2779,L,22.5,,SC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,3,2634,D,11.6,13,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,3,2781,L,22,,SC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,3,2784,L,26.4,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,2770,L,39.6,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PSME,1,15,L,14.4,11,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,ACMA,4,2635,L,7,10,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PIPO,3,2778,D,35,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PIPO,1,2767,L,40.4,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PIPO,1,2769,L,47.5,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PIPO,2,2777,L,69.9,,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER_New,
7/17/2005 15:25,00Pre,FPSME2D08-45,10U,5360197,666094,McGregor ,PIPO,2,2776,L,69.5,,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER_New,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,,,,,,,,,,,,,,,,,,,,,,TRUE
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2058,L,29.3,,I,SPAR,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2073,D,37.1,,LBS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2088,D,21,,BAD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2066,D,40.4,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,2037,D,22.3,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2065,D,,,DD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2095,D,19.8,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2085,L,31,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,2,2050,L,32.5,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2070,L,36.8,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2081,D,,,DD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2067,L,35.4,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,2,1831,D,12.6,9,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,was #14,,, poleq2_POLE,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,25,D,9.3,5,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2064,L,28.8,,C,Epic,-1,SPAR,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,2029,L,32,,I,WOND,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2063,D,19.7,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,21,D,9,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,2,2045,L,34.1,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2059,L,32.4,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2071,D,34.4,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,2042,L,29.2,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,19,D,13.3,11,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,2032,L,30.3,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2072,D,34.5,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,2039,D,51.8,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,2036,L,37.8,,C,WOND,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2096,D,25.7,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,2031,L,31.4,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2087,L,20.9,,I,FORK,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2077,D,7.4,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2090,D,18,,LBS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2083,L,27.7,,I,Epic,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,2,2056,D,18.6,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2068,D,,,DD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,2040,L,28.3,,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2050,L,23.4,,SC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,2,2052,L,25.7,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,29,D,12.4,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,2,2054,D,38.1,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,2,2048,L,28.4,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,2034,D,36.3,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,3,2062,L,40.9,,C,Epic,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,2,2043,L,29.2,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,2,2047,L,39.2,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,1,3,D,9.2,5,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PSME,4,2076,D,24.5,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,ACMA,3,27,D,9.8,12,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,ACMA,3,26,D,11.5,10,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
7/29/2005 22:41,05Year02,FPSME2D08-04,10U,5357832,668212,Company Creek,PIPO,4,2079,L,37.9,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,,,,,,,,,,,,TRUE
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,2,2118,L,46.5,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,4,2143,L,38.9,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,2,2114,L,41,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,3,2129,L,31.3,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,2,2116,L,51.8,,C,LEAN,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,4,2144,L,71.9,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,3,2126,D,64.7,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,1,2106,D,26.7,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,1,2104,L,49.1,,D,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,3,2125,D,61.8,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,2,2121,L,35.8,,C,BROK,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,1,2111,L,46.2,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,1,2101,L,38.5,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,3,2127,D,15.2,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,3,2124,L,36.5,,C,WOND,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,3,2128,D,49.9,,RS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,4,2140,L,38.6,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,2,2,L,4.8,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,2,2120,D,,,BBD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fell over,,, overq2_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,2,2123,L,46.7,,D,CROK,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
7/30/2005 22:42,05Year02,FPSME2D08-05,10U,5357829,668086,Company Creek,PSME,1,2102,D,29,,BAD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
